"group","avocadoToast","healthcare","studentLoans","housing","vacations"
"millenial",-0.589704290150729,-0.746917570030497,0.056871676237886,0.661969388985212,-0.0437331447955708
"millenial",0.548940184667193,-0.801749892986734,0.614138167605077,0.657540897394996,1.76910794097783
"millenial",-2.05486670249604,-0.871129448921371,0.605463818478343,1.677504598156,0.647065536012085
"millenial",0.0402570351762928,-0.762700515679259,1.48822578354886,1.48292806326081,-0.669478397851346
"millenial",-0.25195782166528,-0.622811449960918,0.355797582376005,-0.104059905601679,0.501600163580984
"millenial",-0.693875547904384,-0.861400789983707,1.50378409293757,0.172713951065927,-0.576562698765957
"millenial",0.925889068023121,-1.98999268524816,0.0508848502062449,0.926328022831702,-0.0943274524336316
"millenial",0.467899815387782,-0.749673309773555,0.279781422014261,0.895765837010871,1.19775841003767
"millenial",-1.20416832092706,-0.806423343640463,0.788262366860891,0.382605141691518,-0.676020585778732
"millenial",-0.249970728023626,-0.85188431146182,0.57870180308032,1.00747674229697,0.891922779654834
"millenial",-0.829677293097908,-1.80623963760528,0.947555374911609,1.09801449933047,0.0676401431091578
"millenial",1.55875476544214,-0.219512738303523,0.295407045014031,1.21802231397994,-1.15224518373022
"millenial",1.11577531279848,-0.741502881822878,1.14022678134823,0.0912488991526458,0.428109809281157
"millenial",-0.580289017678643,-0.704908889735955,1.76521611976037,0.809384206605927,2.2013951707649
"millenial",0.457143414495222,-1.79867810099448,0.181113676776467,0.770539476077184,-1.12301996970554
"millenial",0.552455480752246,-1.3954253031223,-0.212965824037719,1.40166640523978,0.908670079494514
"millenial",-0.277161117866514,0.0595149949190081,1.32766439636766,1.04369960150021,-0.269633342411241
"millenial",-0.215382484372888,-1.13156708026889,1.34036015217871,-0.0220648525461122,-0.951315535229622
"millenial",1.15328685521629,-0.717541015777806,-0.151675255660171,1.09079906002424,-0.372785253043685
"millenial",-1.08221963786146,0.0231495448682016,0.941438181219877,0.309375675441754,-0.0317480594400648
"millenial",0.387322579102119,-0.990098914019068,0.784801167660364,1.2593627218919,-0.0543580798363783
"millenial",0.667144363300816,-1.13588494286548,1.17521219277688,0.997865265216476,-0.998174972389667
"millenial",1.22210657874953,-1.22790232089218,0.657927925023628,0.0646919504992351,0.39379206546935
"millenial",0.468172102603429,-0.982527499976,0.790844481975017,1.22747301735952,-1.07044756726606
"millenial",1.4142371775919,-1.25855149213164,1.19511628541186,0.239034358570804,-2.09001312474166
"millenial",1.93071401022958,-1.10572507945934,1.02202496182938,1.25568452484841,-2.15618616320814
"millenial",-0.149106415041038,-1.39892171929194,0.533650941368496,0.726843550865454,1.65912491674266
"millenial",0.887836817476133,-1.14206042444289,1.20466455414289,0.965853315670648,0.590210037937195
"millenial",0.99308756836531,-0.844190223247465,1.70915761071443,0.841907279879307,1.12498612212315
"millenial",0.195461944967237,-0.936005624132612,0.449509629360966,0.840395400605639,-0.269881138354053
"millenial",0.420149306939842,-1.06504012993933,0.877698768506157,0.592217119363641,0.612544863035796
"millenial",-0.681221735761378,-1.83125726278926,0.970008242713172,-0.568738711954787,0.461354063458943
"millenial",0.63991226419075,-1.24284605198035,0.352829491290329,1.00964073406244,0.561704443204064
"millenial",-0.68114801943454,-1.61939776530679,1.22556322084942,2.16436137660822,0.241002226326676
"millenial",-0.648701731625373,-1.03356897506236,1.06382324023433,1.65736262669977,-1.26818186926616
"millenial",-0.784354965564851,-1.21598339158316,0.387340827290009,0.749285400708722,-0.934543083355224
"millenial",-0.446539899833911,-0.980144310962417,0.417729627130658,-0.103825144068044,-1.23548706357074
"millenial",1.25174138855184,-1.00308388623639,1.16499439082065,0.583511473870615,1.5797026911802
"millenial",-0.187538074134513,-0.485200009094742,1.22088840681498,-0.100586357437773,-0.31742686160324
"millenial",0.131524287688686,-1.40562423754092,1.71293035888333,1.49991046821626,-0.06343093781764
"millenial",-0.258437689378635,-1.20189312794869,0.923960895569479,0.0499274854630218,-0.0379177208236452
"millenial",0.74067203429428,-1.29845090724678,0.54979353180931,-1.10324450284852,-0.0714201332987441
"millenial",1.12989913074631,-0.962374397471321,1.04706220328754,1.73651098020508,-0.679538506740806
"millenial",-0.00663138012126016,-0.763577031125127,1.51773771945084,1.27486440618401,0.0166636148511579
"millenial",0.816820432532931,0.0793085845988045,0.80430184719152,1.10085300979338,0.576708575258258
"millenial",1.25090172588508,-0.6730329752647,1.19501372854016,0.209513824444573,1.73910270983963
"millenial",0.801812452780815,-0.851976514017462,1.53352527765805,-0.571987396129106,1.26051608077513
"millenial",1.21539593599051,-1.03496710310228,0.597818650785601,1.19631191213792,0.165735984838698
"millenial",0.807672945354589,-0.55183848636616,1.13681916924496,0.387089208337705,-0.616822758122746
"millenial",0.407782314555593,0.063411893025071,0.262054329141465,0.121171180194064,-0.258101403218781
"millenial",-1.68860405123575,-0.65359689984069,0.525098450817318,1.66785931667136,-1.19786675341877
"millenial",-0.478123310564886,-0.207214970058672,1.37912818311884,0.0176964254506063,1.106209314291
"millenial",0.681330811598221,-0.146300340550402,0.855051663631454,0.243850539291828,0.380467856160407
"millenial",-0.259414155771074,-1.11894094829303,0.844710421435131,1.32407650477261,-0.73245033211814
"millenial",-0.0768282772909431,-1.06935784531305,1.13245977963756,1.15867702823608,0.411815517963038
"millenial",1.81439347274839,-0.72209907635884,0.0262326885340709,0.31405570721978,0.263973981277785
"millenial",-0.516448530998206,-1.04495152847099,0.96081107840887,1.67529985422928,-0.733875518462556
"millenial",-0.249514416641896,-1.21268835943205,1.58638887981981,-0.289418588430294,0.572205203409547
"millenial",0.216042212897236,-0.161804611093835,0.741685122042199,0.819313858342806,1.15072912444464
"millenial",0.416776288475876,-1.21261758534662,0.689052483978769,1.09161988932767,0.134501986827644
"millenial",0.151883746390223,-1.19243340233916,-0.0604223997824005,-0.227345002964338,-1.76044661088994
"millenial",-1.28784044650607,-0.613984097731344,0.731255019677525,1.56902798228952,1.2873582638132
"millenial",0.568265764059801,-0.890866083550573,-0.153638000163351,1.44895051397084,-0.137453381625974
"millenial",0.716998996553545,-0.798894793557662,0.756577577166707,1.40640596131677,-0.596248274231178
"millenial",-0.280636816516174,-1.01374460489224,1.92914860618791,0.655719689309432,1.32909291901665
"millenial",0.874105293852375,-0.891149352017819,0.792805349809977,0.677407629391711,-0.220155186179449
"millenial",0.586431812225441,-1.44912531082533,0.323241143810177,-0.431902788584509,0.665373043774792
"millenial",-1.51588639820848,-0.117733321556087,1.93041953389417,0.471610750422603,-0.109538243539236
"millenial",0.892684685439189,-0.953723530369309,1.53558098124505,2.12173593431636,-2.13656049081923
"millenial",0.344446693670902,-1.19412013141592,0.311082011537667,1.06051592249264,-0.491385198445809
"millenial",-1.42404950960166,-0.0318297008147208,0.442236833268872,1.69556129266696,-0.990705721738619
"millenial",0.329195121843182,-1.35844435040949,1.19787731297746,0.581502266228944,1.43078677560446
"millenial",1.64022623586535,-0.886784583967403,-0.0077566747571545,1.33895154496177,0.915768811863629
"millenial",-0.673680091382071,-1.04538566782173,0.437146247167173,1.14951755071976,-0.529476946139621
"millenial",-1.09958445127383,-0.771262482496506,-0.889079098011114,-0.00564092398704472,-0.777349604102013
"millenial",-0.671992535447607,-1.0583409926193,1.39739405939305,0.984429683983512,-0.580224632862765
"millenial",-0.958071801060344,-0.849236418535353,1.00094506306766,1.04213106418606,0.272037453440361
"millenial",-1.77289966679468,-0.655865637235307,1.38463471090213,0.922527611158365,-0.747623856130953
"millenial",-0.784305061947756,-0.383280922639823,0.561425323286007,0.705972737449918,-2.37195271272353
"millenial",0.0507373347202316,-1.48476393187287,1.59135793829887,2.05126086225885,0.288901090381989
"millenial",1.11084436434588,-0.484941244533625,1.88268930557923,1.91341233647966,-0.809168975236995
"millenial",0.607944944205718,-1.28589404965459,0.855901059010511,0.818013061062672,0.172645672349044
"millenial",-1.03557710566702,-1.54588439094198,1.33878848194473,1.1408573007801,-0.108237413983522
"millenial",-0.438387982368683,-2.11120582466642,0.873563716174809,1.68943128196173,1.23220550948026
"millenial",2.12467519248895,-0.523360833801328,1.64886629176676,2.18756314381227,0.971351582949485
"babyBoomer",-1.58263435862836,0.918463096244267,-1.3073047955749,-0.908617051863834,-0.107722652505137
"babyBoomer",0.18896167574503,1.13388998256669,-0.620244027558554,-0.606149981842401,-1.06191705992469
"babyBoomer",0.554373851693874,0.449861947046717,-0.737704475905555,-1.11733471941493,0.119840752505064
"babyBoomer",0.788024035775791,1.40676472227323,-0.988802163488186,-0.866329908577664,-0.452574992123302
"babyBoomer",-0.0710947145941541,0.395302332398907,-1.73423640265613,-0.471648166509915,-0.461483943539798
"babyBoomer",-0.228304140340644,0.904994302871788,-0.718910163298059,-0.822820502790207,0.88427212815805
"babyBoomer",-1.60206459900339,2.36380522961815,-0.225382231962358,-0.967172711496954,0.214706331044625
"babyBoomer",2.15835706993402,0.952605054573874,-0.690283095421534,-0.659208107351887,2.11158451057258
"babyBoomer",-0.959115390707564,1.17110046289549,-1.20325128103886,-1.16982190230195,0.386990347818986
"babyBoomer",0.613117853886102,1.15192065678552,-1.45836069861373,-1.29561084857863,-0.306616795903823
"babyBoomer",0.664720617908305,0.71214755777938,-0.436978798196652,-0.939413093558614,-1.29041150163963
"babyBoomer",1.30559019742191,0.606970823252267,-1.3327286427698,-0.950601116702952,-1.00743253097311
"babyBoomer",1.53211403802288,1.88924986857085,-0.616472148493238,-0.905029372073838,-0.576092974092193
"babyBoomer",0.403525453116395,1.18147822094655,-0.970253123362795,-1.2698474256098,0.683136751901244
"babyBoomer",0.9169387287595,0.737928707486368,-1.09694683270733,-0.851478362420591,1.34399188218132
"babyBoomer",-1.41558248141146,1.23859602135347,-0.737807039293957,-1.20169710578264,0.258948553360936
"babyBoomer",0.369523836257683,1.68689602080539,-0.692209722647464,-0.627271900192121,1.16228660288748
"babyBoomer",0.91550167499816,1.39980801311844,-1.21041846006099,-1.0493203162514,1.25645618435262
"babyBoomer",-0.0625661763407845,1.26473823706627,-0.518258576714146,-0.683063881463878,0.721261737142741
"babyBoomer",-0.0589354288090113,0.420598298095038,-0.0915870108037913,-0.823540332564728,1.57399223909941
"babyBoomer",-0.84471626789599,0.908110040833863,-1.7043204218325,-0.683650126929739,-1.9336387312166
"babyBoomer",-0.794922688197708,1.83315726638627,-1.53265455868004,-0.575956645216128,0.0210940644109662
"babyBoomer",-1.99883850256888,0.633232614879666,-0.309864387189447,-0.986812139661882,-0.642549923571108
"babyBoomer",-1.89091989554877,-0.0827863675925272,-1.08688310623542,-1.63242723245093,-0.100050663744547
"babyBoomer",0.0256129552758043,0.891568424438186,0.017041606354594,-0.277236292804337,-0.590244714929183
"babyBoomer",-1.18167699305579,1.63729370765847,-1.13606844314146,-0.555524057302963,0.0780966680125251
"babyBoomer",0.0959268125258816,1.33282837231174,-1.29505413993019,-1.40822201870231,1.40202754066516
"babyBoomer",-0.725085799530069,1.37685223322354,-1.47246316609779,-0.46633348736824,-2.1783613671608
"babyBoomer",-1.61341809344643,1.65546163601975,-0.0397803936445942,-1.2004574402571,-1.53270212790807
"babyBoomer",0.383267518675559,0.625450188789411,-0.896333050581792,-1.14257423638817,1.34043322511156
"babyBoomer",1.85824747334445,0.28637905292134,-0.886802878129208,-1.26118007576128,1.5072549641868
"babyBoomer",-0.711311703935222,0.795353780649007,-0.56043296876937,-0.597631910956153,1.54919413927485
"babyBoomer",-0.964891528561145,-0.242587330290916,-0.883765990276791,-0.843658450170726,0.12251860127458
"babyBoomer",0.351182628860687,0.917605437611917,0.400693693142708,-1.12663926920661,1.02827643104597
"babyBoomer",0.472089731367175,1.80153556256594,-0.711546727460132,-0.480479106515989,-0.121006762480149
"babyBoomer",2.37011779380139,0.737093369315405,-1.29950452819276,-1.04139249475211,2.13926798649614
"babyBoomer",-1.66185125341633,1.32521542767712,0.324082189024158,-0.816044438812584,0.028363599902057
"babyBoomer",-0.492552394925427,0.403400845207886,-0.542855910181589,-0.745961241647372,0.595217021450195
"babyBoomer",-1.55291715710341,0.470527088664927,-2.17858740801222,-0.253338681154635,-0.356862981829638
"babyBoomer",-1.62347999278004,-0.0584322849388699,-0.248603159833273,-0.890248479945223,-1.73532479526567
"babyBoomer",-1.93265497370498,0.997544759757374,0.0873684483063706,-0.995820855936791,-0.705339136998556
"babyBoomer",-0.751666833532636,0.998220148189734,-1.01996109478652,-0.1796988277399,-0.921382028461232
"babyBoomer",1.15932264286924,1.01082980423141,-1.5355432829448,-0.756904428281623,-0.0869029630507212
"babyBoomer",-1.96235466014647,0.617846981355128,-0.348187299349254,-0.802307152150755,0.0130700253690198
"babyBoomer",1.25886328537442,1.0276838712734,-0.715766067536444,-0.813877544092078,1.57189221296903
"babyBoomer",-1.78388032845655,0.699481633480182,-0.87286583296432,-1.29360480053226,0.452325161249313
"babyBoomer",-1.47415213668951,0.371245087291046,-0.902916138359754,-0.694471696827633,-0.607342375706988
"babyBoomer",-0.65145953302623,0.967111900280978,-2.05263449634579,-0.732045761860501,-0.816236285509429
"babyBoomer",-1.20836713262667,0.442263245819586,-0.822294555181717,-0.97840790816929,0.508183243556848
"babyBoomer",0.549983932197265,0.825092937804552,-1.146401456913,-0.908789477210727,1.60926662896861
"babyBoomer",-0.783969358587543,0.471920247612148,-0.578817730076409,-0.920573470212854,2.16620265273132
"babyBoomer",0.428947982575559,0.938330291286232,-0.420287027534771,-0.670643967541535,0.845327314970818
"babyBoomer",-0.913177528148929,-0.0452111860665506,-0.757481914238468,-1.03733917003664,-1.6139139008469
"babyBoomer",0.0461750563161172,1.35579425892265,-0.893476022369537,-1.0197561578753,1.10415675244226
"babyBoomer",1.51042348283169,1.08040970012452,-0.486947669006195,-0.691553569811913,-0.0588576365713083
"babyBoomer",1.15140812029687,1.23910748685614,-1.71090729922146,-1.01832672854319,-0.595323877612588
"babyBoomer",0.114605309435017,1.76464694788962,-1.35267426363632,-0.902594298286909,-1.49635210102789
"babyBoomer",-0.0950404545722621,0.732371462747421,-0.561532509571055,-0.767160675338991,0.0600606132599643
"babyBoomer",1.38164115091752,0.962165634295657,-0.489572401509819,-0.698575691903391,0.852565665330931
"babyBoomer",-1.25736271659686,0.643098470627933,-0.178603594111181,-1.05026340502506,-1.79855017473698
"babyBoomer",0.36337261428559,1.1024530150254,-0.630486545271305,-0.478246480681606,0.267735913535884
"babyBoomer",2.13858314990701,1.43868125095949,-1.49525042409024,-1.14219928523975,-1.34458053041254
"babyBoomer",-0.599701899375762,1.20232642841411,-1.83081071851284,-1.04202330832372,1.15576203819472
"babyBoomer",0.669466892435961,0.99587559060708,-0.526165735201362,-0.812326657422845,-0.157822163425555
"babyBoomer",0.292430375026691,0.677267789184836,-1.22470040842877,-0.864961797929045,-0.604149407708754
"babyBoomer",-1.50055965519032,0.94296410797606,-1.39248497092066,-1.32106555585854,1.6353936643028
"babyBoomer",-0.597010854401687,0.828309236325034,-0.277983062013927,-0.74564319905721,-0.591366465560026
"babyBoomer",0.103479208053835,0.275460344634109,-1.37622109846504,-0.992391040067197,-0.0971785887311412
"babyBoomer",-0.549565564056964,0.839374419011464,-0.122774461545834,-0.564378190838852,-0.422542824920467
"babyBoomer",-1.29396405014361,0.802301935094013,0.417610471634564,-1.2298811209994,1.02160309510768
"babyBoomer",-1.21679489124673,0.8990473465244,0.229484972819638,-1.01753918252572,-2.19181329277544
"babyBoomer",0.142314677227398,0.768702375995001,-0.429782659016129,-0.7545452344955,-0.866857391594002
"babyBoomer",-0.621803521183919,0.723370913362824,-1.31610886488812,-0.842366350147118,-0.776537683876145
"babyBoomer",-0.56966366908699,0.447722682055629,-1.36893080857777,-0.860841237634771,0.0150557040978392
"babyBoomer",0.982972295879684,1.41082041379596,-1.56927459637656,-1.17337255291679,-0.600121701365918
"babyBoomer",0.00680298199375804,1.28301335879756,0.0837920885430539,-0.65671764668375,-0.266638256611254
"babyBoomer",-0.608366787636242,1.08422217517203,-1.48046908327525,-1.07283620892739,-1.51997065421065
"babyBoomer",0.180527741444635,0.99774357515599,-1.45296377432261,-1.13015723248206,-0.256548995948135
"babyBoomer",1.06661420498463,1.06769737562096,-1.19528535546124,-0.726571888633505,1.53036320474548
"babyBoomer",-1.07605175934894,0.461593267067748,-0.969577906669754,-1.2815093876536,1.2645212445487
"babyBoomer",0.254559517920299,1.29341383100398,-2.25132072701563,-1.06026571868173,-0.618180432101351
"babyBoomer",-2.13401726249471,1.29746426031304,0.100927634291738,-0.91591962452705,0.145955262415548
"babyBoomer",-2.44720439860923,0.410882131367262,0.0115865334475344,-0.726385687763362,0.72431802428758
"babyBoomer",1.46756329355193,0.0512834543132416,-0.475896403652868,-0.95430596842026,0.473213087700509
"babyBoomer",0.461313557115389,1.13518481855883,-0.569818411518894,-0.631456817170196,1.78177823265403
"babyBoomer",-0.778924403603707,0.592488942863225,-1.0054786900404,-0.736792863254759,2.12994406752173
"babyBoomer",-0.767190664411677,1.71837472746867,-1.24424085730677,-0.427580101200874,1.52099851805411
"babyBoomer",0.0341578875316219,0.800826832083143,-0.530548001624552,-0.739600711520836,1.12582286346982
"babyBoomer",-1.26481034214622,-0.0454650211633401,-1.31202705288931,-0.918803646109077,-1.71012789694544
"babyBoomer",-0.825446527346356,0.646648233570808,-0.357618516236978,-0.701172506187177,-0.536630265760071
"babyBoomer",-0.234442587645642,0.67722347433156,-0.31334351299253,-0.802526105700309,-0.367604086177868
"babyBoomer",-0.19310859071675,1.14522308349516,-1.31939930642714,-1.17457268832037,-1.66750195124568
"babyBoomer",0.096435073541309,0.999276231660084,-0.846580775647463,-1.0349910565147,0.7186351949472
"babyBoomer",-0.674658835999174,1.09400274692434,-0.657836701184323,-0.390583873324065,-0.671799909505553
"babyBoomer",0.977517833413497,1.43897310088183,-0.516937732022614,-0.932574960619669,0.133470391921962
"babyBoomer",-0.992889505979293,1.06014667688582,-1.69122639015468,-0.594210004510162,-1.08850031914544
"babyBoomer",0.00553803479469796,0.958054248083034,-0.67143002211964,-0.551784814373115,-0.841228236500925
"babyBoomer",-0.081626936545714,1.36201582391403,-1.1502334731537,-0.685234988420542,0.694471903025283
"babyBoomer",-1.18038670287034,1.03929544417781,-1.69158615689484,-1.09847846710784,-0.515052647765856
"babyBoomer",-0.299123141638091,0.727898714994019,-0.515557143073768,-1.38053666948366,1.13781209264229
"babyBoomer",-0.490665779703182,1.49559976849987,-0.351792012416128,-0.437163940671132,1.10551023030334
"babyBoomer",-2.52234344384834,0.796907320513134,-0.591992463809987,-1.094358075075,3.18504780183096
"babyBoomer",0.180245952273783,0.39304407401867,-1.64797539433095,-0.712922919283892,0.00411773795125985
"babyBoomer",1.32022289906974,1.03296180248494,-0.482962022378447,-0.938975059689535,-0.842812760155791
"babyBoomer",-1.48772478916254,1.20098292737266,-0.817188838998026,-1.14406561906009,-0.178844732697604
"babyBoomer",-0.0924808416962628,0.226414813384364,-0.437875310175934,-0.725700883393025,-1.75465896276708
"babyBoomer",1.08441525203651,0.775516120986325,-0.803373834422233,-0.977291717670233,0.61683529972759
"babyBoomer",-1.15076074770068,1.13499154688794,-1.18674973889633,-1.07155138344758,0.351193214337983
"babyBoomer",-0.875671352152292,0.197735850898221,-1.18516540110851,-0.864132913713163,1.52816544314454
"babyBoomer",-0.978166829408971,0.683866879961312,0.164949278957419,-1.04503117935964,-1.49989903532745
"babyBoomer",0.0807791135314895,0.629596922341213,-0.758741813556334,-0.71752843769699,-1.48415738101575
"babyBoomer",1.0116770534276,0.601511422962212,-0.237472475784715,-0.87370871265346,-1.15660983443436
"babyBoomer",0.0165750765042633,0.811654476023503,0.0182549508806958,-0.768333126681943,-0.393648315472298
"babyBoomer",-0.796499020330882,1.08813351635591,-0.473552333787656,-1.32614406243431,-1.92647455871593
"babyBoomer",0.951067761773011,0.546409311736517,-1.34634254379859,-1.17215756124323,0.16130271642543
"babyBoomer",-0.598233099979844,0.6639297640899,-0.62809223350272,-0.629202013826929,0.322443747039327
"babyBoomer",0.511877128838041,1.46252640677197,-1.07918841119456,-0.686919865200475,-0.0117173577503522
